Time	Iteration	AverageFitness	stdFitness	AverageReturn	stdReturn	dontcare1	dontcare2	dontcare3	dontcare4
5.616858243942261	0	202.20022583007812	-1	6.0	-1	-1	-1	-1	-1
7.436448097229004	1	272.8399963378906	-1	33.1	-1	-1	-1	-1	-1
9.115140199661255	2	309.32159423828125	-1	19.233333333333334	-1	-1	-1	-1	-1
10.827887058258057	3	367.6695861816406	-1	36.63333333333333	-1	-1	-1	-1	-1
12.426878213882446	4	414.517578125	-1	10.466666666666667	-1	-1	-1	-1	-1
14.593194246292114	5	444.3953552246094	-1	5.366666666666666	-1	-1	-1	-1	-1
17.167391300201416	6	482.30078125	-1	35.1	-1	-1	-1	-1	-1
19.101630210876465	7	500.51763916015625	-1	4.2	-1	-1	-1	-1	-1
20.782267093658447	8	538.3954467773438	-1	4.066666666666666	-1	-1	-1	-1	-1
22.839263200759888	9	562.579833984375	-1	15.0	-1	-1	-1	-1	-1
24.36543917655945	10	565.5964965820312	-1	4.866666666666666	-1	-1	-1	-1	-1
25.869490146636963	11	602.55859375	-1	6.5	-1	-1	-1	-1	-1
27.405091047286987	12	602.55859375	-1	6.5	-1	-1	-1	-1	-1
29.146026372909546	13	602.55859375	-1	6.5	-1	-1	-1	-1	-1
30.58321523666382	14	602.55859375	-1	6.5	-1	-1	-1	-1	-1
32.13313627243042	15	602.55859375	-1	6.5	-1	-1	-1	-1	-1
33.56598401069641	16	602.55859375	-1	6.5	-1	-1	-1	-1	-1
34.81006836891174	17	602.55859375	-1	6.5	-1	-1	-1	-1	-1
36.814306020736694	18	602.55859375	-1	6.5	-1	-1	-1	-1	-1
38.60044813156128	19	602.55859375	-1	6.5	-1	-1	-1	-1	-1
40.442798137664795	20	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
41.96257209777832	21	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
43.516555070877075	22	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
45.29362916946411	23	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
47.14175200462341	24	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
48.95094609260559	25	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
50.22042107582092	26	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
51.97956824302673	27	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
54.224021196365356	28	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
56.01895618438721	29	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
57.75577116012573	30	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
59.530539989471436	31	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
61.36592507362366	32	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
63.018553256988525	33	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
64.61230206489563	34	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
67.14612603187561	35	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
68.74640917778015	36	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
70.94545316696167	37	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
72.59937620162964	38	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
74.31277012825012	39	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
75.88242101669312	40	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
77.62486910820007	41	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
80.00462412834167	42	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
81.73366618156433	43	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
83.79013299942017	44	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
85.87067317962646	45	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
88.22726011276245	46	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
90.05477023124695	47	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
91.97529602050781	48	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
93.90841007232666	49	619.0662231445312	-1	29.433333333333334	-1	-1	-1	-1	-1
