Time	Iteration	AverageFitness	stdFitness	AverageReturn	stdReturn	dontcare1	dontcare2	dontcare3	dontcare4
5.262877941131592	0	12.300000190734863	-1	12.3	-1	-1	-1	-1	-1
7.082279920578003	1	30.46666717529297	-1	30.466666666666665	-1	-1	-1	-1	-1
8.820214033126831	2	30.46666717529297	-1	30.466666666666665	-1	-1	-1	-1	-1
10.942013025283813	3	41.733333587646484	-1	41.733333333333334	-1	-1	-1	-1	-1
12.973716974258423	4	41.733333587646484	-1	41.733333333333334	-1	-1	-1	-1	-1
16.270721912384033	5	41.733333587646484	-1	41.733333333333334	-1	-1	-1	-1	-1
21.941839933395386	6	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
24.702198028564453	7	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
28.073957920074463	8	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
32.68758678436279	9	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
36.94936680793762	10	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
41.31494474411011	11	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
46.67018508911133	12	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
53.31722712516785	13	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
58.27764105796814	14	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
61.8586540222168	15	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
67.34443187713623	16	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
73.46092081069946	17	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
77.11719989776611	18	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
82.37906789779663	19	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
89.62871885299683	20	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
96.46636509895325	21	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
102.57271885871887	22	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
109.20605802536011	23	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
116.82000494003296	24	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
124.26446390151978	25	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
132.35177779197693	26	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
138.16948699951172	27	323.20001220703125	-1	323.2	-1	-1	-1	-1	-1
147.39971494674683	28	457.73333740234375	-1	457.73333333333335	-1	-1	-1	-1	-1
152.621089220047	29	457.73333740234375	-1	457.73333333333335	-1	-1	-1	-1	-1
159.11838698387146	30	457.73333740234375	-1	457.73333333333335	-1	-1	-1	-1	-1
169.21476006507874	31	457.73333740234375	-1	457.73333333333335	-1	-1	-1	-1	-1
177.2133469581604	32	457.73333740234375	-1	457.73333333333335	-1	-1	-1	-1	-1
193.73264694213867	33	708.566650390625	-1	708.5666666666667	-1	-1	-1	-1	-1
203.74156975746155	34	708.566650390625	-1	708.5666666666667	-1	-1	-1	-1	-1
213.4590859413147	35	708.566650390625	-1	708.5666666666667	-1	-1	-1	-1	-1
221.39359712600708	36	708.566650390625	-1	708.5666666666667	-1	-1	-1	-1	-1
230.5113558769226	37	708.566650390625	-1	708.5666666666667	-1	-1	-1	-1	-1
246.3350110054016	38	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
254.64309787750244	39	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
266.0520529747009	40	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
276.04691791534424	41	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
289.71452808380127	42	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
304.61297702789307	43	784.8666381835938	-1	784.8666666666667	-1	-1	-1	-1	-1
323.3829038143158	44	853.3666381835938	-1	853.3666666666667	-1	-1	-1	-1	-1
335.72823882102966	45	853.3666381835938	-1	853.3666666666667	-1	-1	-1	-1	-1
348.90025782585144	46	853.3666381835938	-1	853.3666666666667	-1	-1	-1	-1	-1
