Time	Iteration	AverageFitness	stdFitness	AverageReturn	stdReturn	dontcare1	dontcare2	dontcare3	dontcare4
5.848257064819336	0	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
7.855890989303589	1	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
9.931963920593262	2	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
12.039222717285156	3	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
14.635579824447632	4	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
16.993945837020874	5	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
19.644178867340088	6	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
22.47211980819702	7	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
25.153934955596924	8	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
28.924715042114258	9	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
31.91860580444336	10	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
36.019810914993286	11	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
40.49548077583313	12	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
44.388391971588135	13	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
48.6009087562561	14	217.71221923828125	-1	63.46666666666667	-1	-1	-1	-1	-1
53.108246088027954	15	220.4342041015625	-1	64.3	-1	-1	-1	-1	-1
58.17377996444702	16	220.4342041015625	-1	64.3	-1	-1	-1	-1	-1
64.20756196975708	17	220.4342041015625	-1	64.3	-1	-1	-1	-1	-1
69.82580995559692	18	221.12481689453125	-1	73.53333333333333	-1	-1	-1	-1	-1
74.9439868927002	19	221.12481689453125	-1	73.53333333333333	-1	-1	-1	-1	-1
79.64854884147644	20	230.35983276367188	-1	90.6	-1	-1	-1	-1	-1
86.4182767868042	21	266.021484375	-1	117.5	-1	-1	-1	-1	-1
93.94265604019165	22	266.021484375	-1	117.5	-1	-1	-1	-1	-1
102.00314283370972	23	292.802734375	-1	138.36666666666667	-1	-1	-1	-1	-1
112.57911682128906	24	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
119.86626386642456	25	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
128.49685406684875	26	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
137.0781638622284	27	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
148.16999793052673	28	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
157.14271688461304	29	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
168.07611870765686	30	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
178.70064282417297	31	569.5982666015625	-1	430.96666666666664	-1	-1	-1	-1	-1
202.0654218196869	32	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
211.20453310012817	33	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
227.59791374206543	34	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
237.83215379714966	35	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
246.35444569587708	36	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
257.20819091796875	37	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
266.7523488998413	38	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
279.77951288223267	39	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
286.58226680755615	40	958.2760620117188	-1	795.2666666666667	-1	-1	-1	-1	-1
305.74634766578674	41	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
326.53672194480896	42	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
336.39176297187805	43	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
345.5412459373474	44	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
362.29967284202576	45	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
372.4346308708191	46	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
384.9754550457001	47	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
395.75745487213135	48	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
408.1637330055237	49	1083.5528564453125	-1	937.6	-1	-1	-1	-1	-1
