Time	Iteration	AverageFitness	stdFitness	AverageReturn	stdReturn	dontcare1	dontcare2	dontcare3	dontcare4
5.506182909011841	0	16.066667556762695	-1	16.066666666666666	-1	-1	-1	-1	-1
7.887223720550537	1	36.43333435058594	-1	36.43333333333333	-1	-1	-1	-1	-1
10.014392852783203	2	36.43333435058594	-1	36.43333333333333	-1	-1	-1	-1	-1
13.145737886428833	3	46.63333511352539	-1	46.63333333333333	-1	-1	-1	-1	-1
15.357255935668945	4	46.63333511352539	-1	46.63333333333333	-1	-1	-1	-1	-1
18.777902841567993	5	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
20.95769691467285	6	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
23.833356857299805	7	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
26.438766956329346	8	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
30.26666498184204	9	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
34.422775745391846	10	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
38.057719707489014	11	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
41.05166792869568	12	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
44.10172891616821	13	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
48.53543782234192	14	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
52.952126026153564	15	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
57.0788049697876	16	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
61.798927783966064	17	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
68.0550889968872	18	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
72.91314315795898	19	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
77.57137393951416	20	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
82.28336787223816	21	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
86.20525288581848	22	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
91.04066491127014	23	120.23332977294922	-1	120.23333333333333	-1	-1	-1	-1	-1
97.92702603340149	24	163.93333435058594	-1	163.93333333333334	-1	-1	-1	-1	-1
102.83696699142456	25	163.93333435058594	-1	163.93333333333334	-1	-1	-1	-1	-1
109.70295882225037	26	178.3333282470703	-1	178.33333333333334	-1	-1	-1	-1	-1
115.28365707397461	27	178.3333282470703	-1	178.33333333333334	-1	-1	-1	-1	-1
119.46076703071594	28	178.3333282470703	-1	178.33333333333334	-1	-1	-1	-1	-1
125.505117893219	29	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
129.6354968547821	30	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
136.50518202781677	31	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
141.16292309761047	32	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
145.60317087173462	33	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
151.37532496452332	34	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
156.9090759754181	35	235.3000030517578	-1	235.3	-1	-1	-1	-1	-1
170.05636310577393	36	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
175.73967480659485	37	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
182.69284582138062	38	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
190.40993094444275	39	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
197.64717483520508	40	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
202.65299201011658	41	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
207.91977286338806	42	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
222.77936387062073	43	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
230.85391902923584	44	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
239.64566588401794	45	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
246.89826893806458	46	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
257.16838693618774	47	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
271.68585085868835	48	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
287.4468071460724	49	961.0333251953125	-1	961.0333333333333	-1	-1	-1	-1	-1
