Time	Iteration	AverageFitness	stdFitness	AverageReturn	stdReturn	dontcare1	dontcare2	dontcare3	dontcare4
5.158077955245972	0	195.2488250732422	-1	6.633333333333334	-1	-1	-1	-1	-1
6.867163181304932	1	238.8863067626953	-1	3.566666666666667	-1	-1	-1	-1	-1
8.411442041397095	2	258.2162780761719	-1	5.433333333333334	-1	-1	-1	-1	-1
9.816525220870972	3	263.5587463378906	-1	6.333333333333333	-1	-1	-1	-1	-1
11.446040153503418	4	337.3027648925781	-1	5.433333333333334	-1	-1	-1	-1	-1
12.935143947601318	5	337.3027648925781	-1	5.433333333333334	-1	-1	-1	-1	-1
14.600622177124023	6	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
16.193310976028442	7	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
17.996483087539673	8	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
20.09297204017639	9	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
21.935726165771484	10	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
24.296119213104248	11	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
26.21785807609558	12	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
28.106943130493164	13	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
29.899312257766724	14	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
32.098881244659424	15	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
34.12471604347229	16	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
36.189237117767334	17	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
38.37412405014038	18	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
40.539663314819336	19	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
42.71379113197327	20	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
44.882986068725586	21	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
47.164194107055664	22	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
49.43935227394104	23	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
51.765373945236206	24	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
54.124603271484375	25	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
56.448363065719604	26	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
58.84360313415527	27	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
61.34152030944824	28	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
63.79324698448181	29	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
66.46533823013306	30	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
69.19084811210632	31	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
71.80030012130737	32	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
74.7457013130188	33	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
77.34881615638733	34	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
80.34648299217224	35	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
83.16634917259216	36	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
85.93756222724915	37	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
88.96160912513733	38	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
92.03245711326599	39	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
95.0429949760437	40	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
98.20237493515015	41	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
101.3384051322937	42	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
104.10617804527283	43	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
107.60995221138	44	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
110.75816822052002	45	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
114.03637719154358	46	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
117.58208703994751	47	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
120.91381096839905	48	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
124.13577508926392	49	352.09771728515625	-1	19.3	-1	-1	-1	-1	-1
