4.8628249168396	0	11.966666666666667	-1	11.966666666666667	-1	-1	-1	-1	-1
6.946893215179443	1	33.266666412353516	-1	33.266666666666666	-1	-1	-1	-1	-1
8.797912120819092	2	33.266666412353516	-1	33.266666666666666	-1	-1	-1	-1	-1
11.20205807685852	3	54.43333435058594	-1	54.43333333333333	-1	-1	-1	-1	-1
13.143660068511963	4	54.43333435058594	-1	54.43333333333333	-1	-1	-1	-1	-1
15.3400399684906	5	54.43333435058594	-1	54.43333333333333	-1	-1	-1	-1	-1
18.228952169418335	6	54.43333435058594	-1	54.43333333333333	-1	-1	-1	-1	-1
21.329318046569824	7	54.43333435058594	-1	54.43333333333333	-1	-1	-1	-1	-1
25.337780952453613	8	54.5	-1	54.5	-1	-1	-1	-1	-1
29.1335391998291	9	69.0999984741211	-1	69.1	-1	-1	-1	-1	-1
33.350752115249634	10	69.0999984741211	-1	69.1	-1	-1	-1	-1	-1
37.844379901885986	11	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
42.66306209564209	12	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
47.88861393928528	13	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
52.28187704086304	14	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
57.57760214805603	15	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
61.98521709442139	16	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
67.51798295974731	17	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
73.64874815940857	18	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
80.36204195022583	19	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
88.38775706291199	20	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
96.09549498558044	21	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
103.16386485099792	22	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
109.41767716407776	23	89.83333587646484	-1	89.83333333333333	-1	-1	-1	-1	-1
116.71475005149841	24	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
124.82699704170227	25	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
132.19415807724	26	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
139.5140528678894	27	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
146.56968092918396	28	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
156.29776120185852	29	111.80000305175781	-1	111.8	-1	-1	-1	-1	-1
164.84795808792114	30	247.6666717529297	-1	247.66666666666666	-1	-1	-1	-1	-1
174.27615118026733	31	247.6666717529297	-1	247.66666666666666	-1	-1	-1	-1	-1
183.1452980041504	32	247.6666717529297	-1	247.66666666666666	-1	-1	-1	-1	-1
192.46665906906128	33	247.6666717529297	-1	247.66666666666666	-1	-1	-1	-1	-1
204.1640501022339	34	294.20001220703125	-1	294.2	-1	-1	-1	-1	-1
212.39363598823547	35	294.20001220703125	-1	294.2	-1	-1	-1	-1	-1
219.43782997131348	36	294.20001220703125	-1	294.2	-1	-1	-1	-1	-1
226.92002701759338	37	294.20001220703125	-1	294.2	-1	-1	-1	-1	-1
239.3989861011505	38	511.5333251953125	-1	511.53333333333336	-1	-1	-1	-1	-1
248.31911206245422	39	511.5333251953125	-1	511.53333333333336	-1	-1	-1	-1	-1
263.1041600704193	40	516.4666748046875	-1	516.4666666666667	-1	-1	-1	-1	-1
274.2888789176941	41	516.4666748046875	-1	516.4666666666667	-1	-1	-1	-1	-1
291.1389398574829	42	516.4666748046875	-1	516.4666666666667	-1	-1	-1	-1	-1
315.8767077922821	43	860.7000122070312	-1	860.7	-1	-1	-1	-1	-1
327.87339186668396	44	860.7000122070312	-1	860.7	-1	-1	-1	-1	-1
337.5789589881897	45	860.7000122070312	-1	860.7	-1	-1	-1	-1	-1
374.6994152069092	46	994.5	-1	994.5	-1	-1	-1	-1	-1
388.92417001724243	47	994.5	-1	994.5	-1	-1	-1	-1	-1
404.4159049987793	48	994.5	-1	994.5	-1	-1	-1	-1	-1
422.45309591293335	49	994.5	-1	994.5	-1	-1	-1	-1	-1
459.9071490764618	50	1000.0	-1	1000.0	-1	-1	-1	-1	-1
475.8936860561371	51	1000.0	-1	1000.0	-1	-1	-1	-1	-1
510.5374128818512	52	1000.0	-1	1000.0	-1	-1	-1	-1	-1
532.7426769733429	53	1000.0	-1	1000.0	-1	-1	-1	-1	-1
545.0345311164856	54	1000.0	-1	1000.0	-1	-1	-1	-1	-1
568.5820469856262	55	1000.0	-1	1000.0	-1	-1	-1	-1	-1
621.2910039424896	56	1000.0	-1	1000.0	-1	-1	-1	-1	-1
666.5126531124115	57	1000.0	-1	1000.0	-1	-1	-1	-1	-1
680.2257511615753	58	1000.0	-1	1000.0	-1	-1	-1	-1	-1
701.0458121299744	59	1000.0	-1	1000.0	-1	-1	-1	-1	-1
717.2712111473083	60	1000.0	-1	1000.0	-1	-1	-1	-1	-1
743.0287020206451	61	1000.0	-1	1000.0	-1	-1	-1	-1	-1
784.9388139247894	62	1000.0	-1	1000.0	-1	-1	-1	-1	-1
811.9579091072083	63	1000.0	-1	1000.0	-1	-1	-1	-1	-1
860.5382962226868	64	1000.0	-1	1000.0	-1	-1	-1	-1	-1
900.1602518558502	65	1000.0	-1	1000.0	-1	-1	-1	-1	-1
922.4225759506226	66	1000.0	-1	1000.0	-1	-1	-1	-1	-1
954.6684429645538	67	1000.0	-1	1000.0	-1	-1	-1	-1	-1
997.8476700782776	68	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1022.2230038642883	69	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1046.9439339637756	70	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1087.0022490024567	71	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1122.5997388362885	72	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1159.0239911079407	73	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1187.3887150287628	74	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1227.9825911521912	75	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1249.1522340774536	76	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1270.9787030220032	77	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1312.9387860298157	78	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1368.8549540042877	79	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1387.094290971756	80	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1425.7603380680084	81	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1461.9656269550323	82	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1516.3774530887604	83	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1572.1832201480865	84	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1598.5520169734955	85	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1634.1101047992706	86	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1674.9489119052887	87	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1732.160728931427	88	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1774.8657779693604	89	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1813.4455981254578	90	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1840.9248700141907	91	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1887.1818630695343	92	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1908.3509080410004	93	1000.0	-1	1000.0	-1	-1	-1	-1	-1
1949.2821907997131	94	1000.0	-1	1000.0	-1	-1	-1	-1	-1
2000.942232131958	95	1000.0	-1	1000.0	-1	-1	-1	-1	-1
2030.5811400413513	96	1000.0	-1	1000.0	-1	-1	-1	-1	-1
2065.279433965683	97	1000.0	-1	1000.0	-1	-1	-1	-1	-1
2105.720621109009	98	1000.0	-1	1000.0	-1	-1	-1	-1	-1
2116.824723958969	99	1000.0	-1	1000.0	-1	-1	-1	-1	-1
